Q-State,Temperature,Pressure,External Observers,Entanglement Level,Probability of Outcome,Decision Superposition,Outcome
"[0.44409646639264144, 0.8959789777319385]",24.613318339040546,984.4337967780511,3,0.9141607328940167,0.846792805318496,0,No
"[0.8115186996797585, 0.584326449914835]",31.24346902541235,991.7471157028084,5,0.0801119688899039,0.6836583482076585,0,Yes
"[0.6895581889227931, 0.7242302838804225]",34.515133979057865,980.4823928631534,0,0.6018289789951187,0.810564595726018,1,Yes
"[0.8495627452038352, 0.5274875751728406]",34.79069047412976,1013.502497730356,9,0.05999457071733083,0.35284261129492567,1,Yes
"[0.17425522772488694, 0.9847005207729647]",30.504237594485776,1011.0670347506149,6,0.3107446800862159,0.8980372635105395,1,No
"[0.8565773451537779, 0.5160186544780193]",19.19849076096296,1011.7139619320038,2,0.41013831979336557,0.26214226806618857,1,Yes
"[0.21954026678661998, 0.975603439548703]",15.626087773748454,1014.8974519166004,9,0.6392634984508796,0.43600488312767094,1,No
"[0.46277512196235154, 0.8864757111690825]",26.76158135106325,1045.8354613676686,8,0.6637609919952693,0.6124805615492578,1,No
"[0.9964702409251179, 0.08394676259771723]",26.316688609169994,1033.071753715117,1,0.7741248048002465,0.6389726938878942,0,No
"[0.6718119459518426, 0.7407217488884734]",17.69803622581937,995.6830969410239,7,0.1991556218937277,0.4607536066940736,1,Yes
"[0.3991062889773318, 0.9169046679446792]",21.49595875095791,1012.651454157813,9,0.7316551793835753,0.4227195966186271,0,No
"[0.6295431306504614, 0.7769655376210813]",26.610604102018094,982.4268582998891,4,0.7808019185463485,0.596792395475624,0,No
"[0.8225293081344036, 0.568722724409654]",27.555516027338406,1035.9619255727278,0,0.21411242581267187,0.5122589781803254,0,No
"[0.15008779487898327, 0.9886726727427861]",22.56910558459396,982.078521201252,7,0.279700213074054,0.6377608302442481,1,Yes
"[0.9598216908763584, 0.2806106229693529]",34.42061028743371,1013.6415607696208,0,0.4053347807996328,0.44052910123877287,0,Yes
"[0.8210972350725841, 0.5707883412931256]",22.173586406664818,982.076548640484,9,0.4749801617319075,0.5320499680903102,0,No
"[0.6415268992575529, 0.7671005393877581]",26.693453122930997,1019.7656342796777,3,0.5956750966969429,0.6911641535761861,0,No
"[0.7236279036864842, 0.6901903049205375]",20.143583576039408,1037.8607332412591,6,0.24537765035680748,0.6441953648256233,0,Yes
"[0.7995689007452557, 0.6005743692175214]",33.94500304873188,1014.3299577094696,6,0.6924026612783398,0.3072638231868895,1,No
"[0.9964940820238382, 0.08366328042497512]",29.439581280203072,986.3390507374837,0,0.06738384660968899,0.3618969521304132,1,No
"[0.35226127721410294, 0.935901700273853]",32.57026209650968,1033.5897886681462,1,0.854983004017315,0.9714439710917648,0,No
"[0.9897018318326708, 0.1431442771020057]",32.87905642377375,1011.0488661846676,4,0.849162437199352,0.8957212210820796,0,No
"[0.9129968935648338, 0.40796650884718916]",29.69944535444597,989.0656542089135,5,0.08020132952697379,0.8661091269044362,0,Yes
"[0.3042744131610703, 0.952584422240615]",30.894935593336953,1001.1549588571474,0,0.9303276394222255,0.5422173173090057,0,No
"[0.8846943882456895, 0.46617146996205727]",26.5448410406311,1041.5795311735162,9,0.7361152701616873,0.7046326194482103,0,No
"[0.7908689229834115, 0.6119855771658829]",17.741698334035235,980.009383670886,8,0.3614513324286497,0.23944527734275844,0,Yes
"[0.018252169423245364, 0.9998334152804381]",27.029064733771968,982.0768602909137,2,0.01102853838746043,0.7764740364739852,1,No
"[0.9988910352775223, 0.04708183983448018]",17.558410159765995,1020.5938854609647,3,0.8626555163765962,0.6637008434277543,0,No
"[0.3460157971874106, 0.9382286864601618]",31.728633026514878,988.8539266172033,1,0.8901139926506412,0.9148372599846282,0,No
"[0.3107302052674165, 0.9504981533566855]",25.786269747151252,986.7982507467052,4,0.3644440855285236,0.016029561005356907,1,Yes
"[0.9644786293612211, 0.26416088564641893]",28.815958460731267,1035.8684363204918,5,0.10826880141036721,0.0942905169854853,0,No
"[0.9925911029167028, 0.12150268478763505]",24.309691727660063,1009.1405304247928,5,0.6821557592940111,0.1366984363641346,0,Yes
"[0.3951154335979982, 0.9186314789580563]",21.94482380266745,1004.7406560417875,0,0.44211853819906577,0.5655480921630879,1,Yes
"[0.9509925070958057, 0.309213925054539]",27.18759146172461,999.9287519380541,2,0.41085805187392666,0.8012498246710197,0,Yes
"[0.8014051233188004, 0.598121917604077]",20.7047731759184,1004.3329463618613,1,0.65511617089069,0.2591311738060057,1,No
"[0.5357118150061195, 0.8444008830305954]",29.63730308550044,1048.4367818013534,2,0.369568230021594,0.32799618227355853,1,No
"[0.826316061919358, 0.5632066812583848]",33.50677057063154,999.9089940304543,3,0.6655300420189689,0.47596686941361854,1,Yes
"[0.1143149277754154, 0.9934445617585823]",28.15823458839686,1021.5630421000033,9,0.24379099884696598,0.6198489716481428,1,No
"[0.3588447526434145, 0.9333972592097572]",22.70114793003957,988.5152367224321,2,0.12583715074185475,0.9583441397910599,1,No
"[0.5899086910765104, 0.8074699599318839]",26.664056473164553,1046.3996611337736,5,0.923898089762676,0.5531832892407211,1,No
"[0.8556171717785536, 0.5176091724048844]",30.077109469089784,1016.0974754606931,7,0.8194980103875128,0.5546263185615041,0,Yes
"[0.9423875328632222, 0.334523150026974]",31.86457608545851,1001.5564157677966,9,0.26434487646109706,0.4767613735352687,1,Yes
"[0.8577799313653055, 0.5140171099748836]",33.38909606210342,984.4062482154735,7,0.5010467419718689,0.8652174153995107,0,No
"[0.5686530001639347, 0.8225775133107859]",34.969081855274,983.6541757631783,6,0.3311283563227503,0.036433309281112325,1,No
"[0.851761304718629, 0.5239300332907236]",30.1565705876105,1028.7636333999385,0,0.27119006949184066,0.3496802217749905,0,No
"[0.388763663452528, 0.9213375136066965]",18.868286688301396,1034.8147415211695,0,0.23226681174416397,0.6048456605818548,1,Yes
"[0.6958442577676953, 0.7181927101633137]",29.454870351919773,1019.4929609202558,3,0.23201853158287689,0.929496288183857,0,Yes
"[0.9655395362246987, 0.2602564196844986]",30.499523921983414,1028.8331457913366,5,0.9089367834930699,0.32518659150013596,0,No
"[0.986678599507522, 0.16268171770016127]",19.62923975463137,990.7102356347606,4,0.819970703528333,0.9381276004418959,0,Yes
"[0.9997609753343165, 0.021863032693938807]",32.15209604006699,983.2377426660629,8,0.2542201642137957,0.6213635145406199,1,No
"[0.9905980150538884, 0.13680487042242337]",24.484078528269155,1005.6361979555908,8,0.24391423617817476,0.17423518411301775,0,No
"[0.7412762765845197, 0.671200031118139]",31.661527544831895,1006.0161159999407,9,0.5374481864371744,0.5157024793852855,1,No
"[0.8989012082876644, 0.43815136395882315]",31.91718422985018,1047.6073318332726,9,0.29009230141238085,0.6980201485482449,0,No
"[0.937616056303647, 0.3476724478033832]",34.42099202637125,1011.0606204283378,2,0.8978090495143902,0.0374195160736287,0,Yes
"[0.707900249264123, 0.7063124217312]",20.43555000387677,1020.6101829395991,2,0.8552779403205599,0.22050558736112802,0,No
"[0.7212569955186503, 0.6926675583679444]",30.062625665267035,1025.8771576008257,2,0.5222652434345348,0.12224712217121136,0,Yes
"[0.8848076108203836, 0.46595653427581035]",27.98088033012272,1046.7874650274284,3,0.477179004244331,0.08085014096027732,1,No
"[0.47078721919280986, 0.8822467876080372]",22.12034635063095,1006.3782381230267,6,0.2265870504926245,0.047510920800415524,0,No
"[0.3176487328029631, 0.9482084594374127]",27.468620142333023,1013.9293608371547,8,0.5232202519387456,0.08293947470863117,0,Yes
"[0.18253959848288415, 0.9831985023308912]",15.997091730815766,1021.7247247652845,0,0.6739822454550278,0.47844714124442167,0,No
"[0.17584153902034774, 0.9844184847690314]",26.098508503749642,1014.0510133014704,6,0.1605338245886182,0.26592433147630234,0,Yes
"[0.6684594146965848, 0.7437486207741829]",17.23703865047623,999.2155873243732,8,0.8054213471403983,0.1946420789177793,0,Yes
"[0.8710127180948467, 0.4912604654529277]",34.21161406947445,1041.614064343927,4,0.5008689988574242,0.09241422932433663,0,Yes
"[0.8624305575155702, 0.5061753979238648]",33.77192619861641,1033.4316996614057,2,0.9087802884525371,0.685424727597062,1,No
"[0.4163508243853336, 0.9092040425744118]",33.19540699100164,1029.6101633778849,1,0.8569215155812138,0.20897257762193777,1,Yes
"[0.6504029154755957, 0.759589394041837]",19.081191052869944,984.1548088966867,6,0.7814539572692253,0.5628185969766606,1,Yes
"[0.08462156691440446, 0.9964131625048672]",17.13485391631591,993.5038760602323,4,0.0640264182030803,0.10012912590169842,0,No
"[0.7992974778273597, 0.6009355555621764]",31.761644197825273,1041.9578742849528,1,0.6086801229723816,0.2880874265068537,1,No
"[0.5482046932381636, 0.8363441960769806]",21.11445620647138,1031.2616827724328,1,0.2786624032193872,0.3294360161680002,0,No
"[0.9781836297114234, 0.20774211552929026]",24.222706810103194,980.5518235566961,7,0.8399899004767871,0.9403513493712162,1,No
"[0.9997207258417211, 0.023631976694771722]",27.167890113072822,1022.2296417832491,1,0.2196565063834084,0.4427161204703066,0,No
"[0.08662210891955038, 0.9962412409885115]",28.03683567211661,1042.6433540947007,2,0.45032270204943314,0.37868834379126104,0,No
"[0.7356406106815617, 0.6773720483722803]",26.408623083461258,997.5933897876101,3,0.8506132460897099,0.7161197505521512,0,Yes
"[0.6180002666648191, 0.7861778872508514]",21.035195908001647,991.290366579574,3,0.834386450369468,0.3536211258275499,0,Yes
"[0.9942579457593503, 0.10700998689092796]",34.227332932664,990.777026928018,0,0.21363227451326883,0.005825826613446106,0,Yes
"[0.9813561759607236, 0.19219796019662996]",27.12501535447779,1000.5826422003978,7,0.37713896828313,0.7650684643687037,1,Yes
"[0.7824458969564787, 0.6227185707331777]",27.75853835036224,1021.526518413067,3,0.7835247572978778,0.5931167405171759,0,No
"[0.7789840327702567, 0.6270437597879337]",31.358874794661258,1019.5599864844928,8,0.2854728987345484,0.23199871584667253,1,No
"[0.5787604681692822, 0.8154975907287976]",27.914854468031734,1000.2396014490382,6,0.15708507452200937,0.2923952204281808,1,No
"[0.8537377110349323, 0.5207032943594981]",25.601791432800262,1028.5686920077958,4,0.7030532009387905,0.7031289013116484,0,Yes
"[0.4006148643544536, 0.9162465445818951]",16.27055188155234,1011.5613803553524,3,0.4582665806939067,0.7787926034921655,1,No
"[0.7791248153789342, 0.6268688236471344]",31.344005992529766,1007.1162348265085,5,0.6636241167400311,0.11147022253309324,0,No
"[0.287346742083585, 0.9578266282652356]",29.96494747012837,1040.9411472611118,1,0.5679807687079933,0.09369618439119576,1,No
"[0.7688752559627178, 0.6393988119853409]",32.587806576513806,1002.9864999544112,7,0.09463294123733645,0.5405488939995291,0,Yes
"[0.774370635243574, 0.6327322650793649]",26.045175096999593,996.8201985340055,1,0.8846777815301583,0.5839592972173682,1,Yes
"[0.8095520147524744, 0.5870481542515993]",16.544385158278494,1049.4407920191288,6,0.7089661776534213,0.24543972613781906,0,Yes
"[0.7638015369254153, 0.6454511694856345]",32.28117389036398,1035.41414732677,5,0.7729061103165188,0.23888895559951195,1,No
"[0.390752654756845, 0.9204957157969166]",34.48116938391257,1007.968394866807,8,0.868226899959039,0.7739626892471205,1,No
"[0.9621676796724272, 0.2724579897778327]",34.42015547514257,1011.7927702003916,4,0.926551329073656,0.3433292097575591,1,No
"[0.9892489189307674, 0.14624150024636612]",16.050433554087157,1024.1238585143656,3,0.47124588457309735,0.3897393302825247,0,Yes
"[0.6009903494786623, 0.7992562791955503]",22.171217761315415,1011.2900451679388,8,0.1102671462555066,0.2821850403750521,0,No
"[0.9193917401912413, 0.3933431429021245]",34.58166214031643,1041.5150516094122,1,0.9590264547785036,0.9696913899585111,1,Yes
"[0.13018892704298812, 0.9914892048204033]",16.09964281074445,1038.091111603374,6,0.2826986073494966,0.7438187395512038,0,Yes
"[0.44995349605506946, 0.8930519869457884]",15.743455110228116,1002.0352823949921,0,0.03693060542009585,0.053205962052655154,1,No
"[0.9395335308947104, 0.3424569233122879]",33.128925755955294,999.6122262256008,1,0.2686334118185151,0.5524497352144632,1,No
"[0.7257332708854383, 0.6879761765714879]",16.054413550434113,1022.3325137786993,0,0.10321740589828332,0.7377467149266367,0,No
"[0.39961132498827523, 0.9166846725789163]",15.605540904768475,1045.212487655981,2,0.24553557370627932,0.7836407003513788,1,No
"[0.20839810886591562, 0.9780440829641115]",20.233020613827463,997.3748743336973,7,0.43089617778989875,0.8946064709986096,0,No
"[0.45879246318804734, 0.8885434574188503]",19.43869367879656,994.656891457536,4,0.7291467659993803,0.5044351781870374,0,Yes
"[0.6331079122663884, 0.7740635448241282]",34.287942032435154,992.1251845657879,2,0.9174266717354191,0.7868688607182001,0,No
"[0.8037476855428114, 0.5949703000861255]",20.874326350791414,1015.62566150427,6,0.9898308995559346,0.9049517255339335,0,No
"[0.9884743583517906, 0.15138838423411385]",21.744950997916582,983.778549684154,5,0.71649646896769,0.35840789546521745,0,No
"[0.6109461440190662, 0.7916721601194743]",30.828657146422415,980.6617989307147,6,0.8577958038691502,0.9817522275953054,0,Yes
"[0.28376989566050115, 0.9588924060168734]",20.252986459790915,1016.640977095265,3,0.5831239668088474,0.07988647902840496,0,No
"[0.9208085128847668, 0.3900149774033608]",28.971563256855397,1031.8293379301854,9,0.7784248447720648,0.24401165707739114,1,Yes
"[0.7485014878563983, 0.6631331108282544]",32.83213330713144,984.6240975437995,6,0.7412993983501145,0.6203387243916489,1,No
"[0.9075692633216951, 0.41990240803514794]",31.161392244066537,1019.4250439183945,0,0.6138850977281369,0.5318455909273743,0,Yes
"[0.90348652513064, 0.42861649397493046]",34.431089650488445,1025.1406014634001,1,0.39522033557409286,0.757679723500098,1,No
"[0.8819199693820213, 0.47139915952960143]",20.24409041372523,990.2080584586406,6,0.8949376164548554,0.0798792024064362,0,Yes
"[0.5784588709582544, 0.8157115511071922]",34.768115605171,1005.9316923161998,4,0.8104017189932413,0.8578788216364647,0,Yes
"[0.5009263545446606, 0.8654899117393553]",28.127720633373226,1020.5814124890121,0,0.34841273447174703,0.7174109068270443,0,No
"[0.9744946954631275, 0.22441053565781297]",23.65457481391026,1039.6709199293164,5,0.7686537243148014,0.6429140666373592,1,No
"[0.9370546045849353, 0.3491828575777604]",24.48677111329289,1019.3813192875616,0,0.2354570938150855,0.9388900550504552,0,Yes
"[0.5390013793853611, 0.8423048812755853]",27.377803369785703,1034.3437660440077,4,0.056663599856175306,0.21362999633637458,1,No
"[0.9999665663938043, 0.008177169105826007]",25.42486776585307,1041.4109619590035,5,0.10206424670834124,0.6570466498695543,1,No
"[0.924742921134355, 0.380592340716284]",26.907549129441534,994.4764563058895,9,0.43230485566997123,0.34344497526084894,0,No
"[0.09115925028220352, 0.995836327459481]",33.664457667313805,1036.1514329399404,9,0.1949588150760102,0.02027797616471272,1,Yes
"[0.23225703336670264, 0.9726544455518098]",20.011333112354833,1045.0781133128903,4,0.9741060325468057,0.009525431242815796,0,No
"[0.7870163293388507, 0.6169321659258834]",21.141649542189228,1037.342875700942,4,0.9217974744219849,0.8601400705052563,0,No
"[0.9768856942738687, 0.21376234542842512]",28.265101166029066,984.3972440701016,5,0.21806199366070267,0.6872142723125996,1,Yes
"[0.3263549743225755, 0.9452472854946007]",18.251872834910557,1003.4927536004923,4,0.45317230667297215,0.3155051679113817,0,Yes
"[0.08813545281512934, 0.9961084990888653]",19.0538365429245,1021.8761796293846,1,0.42525783493485525,0.35272090493195674,1,Yes
"[0.5056806791233148, 0.8627207258211566]",33.433194844055876,1044.9147061757074,0,0.25493229037778253,0.18305114270384182,1,Yes
"[0.631678281232514, 0.7752306424665739]",23.763017161008474,1026.8425666604144,2,0.8773104438752047,0.3351302135184131,1,Yes
"[0.9573070325281617, 0.2890730798122253]",25.8737406673079,998.4582270227883,5,0.3092340151806231,0.7907676346489723,0,No
"[0.13773173823467788, 0.9904695695895226]",27.74655491140784,982.7990025001895,8,0.7725822053816872,0.2623038585928812,1,Yes
"[0.4054101647841254, 0.9141348906423539]",28.817254940379513,993.3244646005628,9,0.16543265668984486,0.4127994194962987,0,No
"[0.41573802671042265, 0.9094844106123665]",19.930250047239916,1042.9770843403303,9,0.5987409818860215,0.08481124023633724,1,Yes
"[0.9973128573368869, 0.07326025246021452]",15.705517133528666,1016.0497838580432,4,0.8986645659615051,0.6452407214285515,0,No
"[0.7234784303683044, 0.6903469857917933]",34.38794685644198,993.1493696767478,1,0.9728634978017807,0.10198358631591753,0,No
"[0.6457811041168062, 0.7635226031792895]",34.07707811954481,1039.720501560728,7,0.3399685323468292,0.9271117325840008,0,Yes
"[0.6776275124191725, 0.7354052994183575]",22.122558086449818,1036.3065406610697,4,0.5217734444682175,0.9657715399716901,0,Yes
"[0.18730041102683176, 0.982302680455052]",19.992131341889404,1030.1614117520837,7,0.6274089290307581,0.7548407463288554,1,Yes
"[0.403578473757267, 0.9149450341521915]",34.774920822805214,1045.3756788978926,0,0.9201977990626505,0.38402758564249684,0,No
"[0.3706941723632018, 0.9287549895295104]",24.2107637426913,1010.8424786547453,0,0.24173083375592963,0.16226855805305163,1,Yes
"[0.09418579457331767, 0.9955546374260897]",25.581952340571306,1012.1554022593108,2,0.2754616980058783,0.1055808855755771,1,No
"[0.9226039697200583, 0.3857485127084612]",33.21483099452304,1049.2120609078495,4,0.4466496613535581,0.02929053686612626,1,No
