_id,CT_ID,Collection,Coilection_ID,Subgenus,Species,Year,Month,Collecting_date,Country,Location,Latitude,Longitude,Elevation_minimum,Elevation_maximum,Collector,Caste
884,CT#884,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
885,CT#885,BEEP,NA,Megabombus,Bombus montivagus,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
886,CT#886,BEEP,NA,Alpigenobombus,Bombus breviceps,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
887,CT#887,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
888,CT#888,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
889,CT#889,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
890,CT#890,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
891,CT#891,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
892,CT#892,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2016,Oct,24/10/2016,Thailand,Mon ngoa ,19,98.78333333,850.00,850.00,C. Sinpoo,Worker
893,CT#893,NHMW,NA,Melanobombus,Bombus eximius,2010,Jun,2/6/2010,Myanmar,Natmataung Nat. Park,21.21981,93.94001,2700.00,2700.00,D. Zimmermann,Worker
894,CT#894,NHMW,NA,Alpigenobombus,Bombus breviceps,2017,Jun,25/6/2017,Vietnam,Lao Cai,23.356,103.792,1526.00,1526.00,D. Zimmermann,Worker
895,CT#895,NHMW,NA,Megabombus,Bombus montivagus,2017,Jun,25/6/2017,Vietnam,Lao Cai,23.356,103.792,1526.00,1526.00,D. Zimmermann,Worker
896,CT#896,NHMW,NA,Megabombus,Bombus montivagus,2017,Jun,25/6/2017,Vietnam,Lao Cai,23.356,103.792,1526.00,1526.00,D. Zimmermann,Worker
897,CT#897,NHMW,NA,Megabombus,Bombus burmensis,2017,Jun,25/6/2017,Vietnam,Lao Cai,23.356,103.792,1526.00,1526.00,D. Zimmermann,Worker
898,CT#898,NHMW,NA,Megabombus,Bombus burmensis,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694,103.77222,NA,NA,D. Zimmermann,Worker
899,CT#899,NHMW,NA,Megabombus,Bombus burmensis,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694,103.77222,NA,NA,D. Zimmermann,Worker
900,CT#900,NHMW,NA,Megabombus,Bombus burmensis,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694,103.77222,NA,NA,D. Zimmermann,Worker
901,CT#901,NHMW,NA,Melanobombus,Bombus rufofasciatus,1866,NA,NA,Myanmar,Yangon,16.87,96.2,NA,NA,Stolizka,Queen
902,CT#902,NHMW,NA,Melanobombus,Bombus rufipes,1908,NA,NA,Indonesia,North Sulawesi,NA,NA,NA,NA,NA,Queen
903,CT#903,NHMW,NA,Melanobombus,Bombus rufipes,NA,NA,NA,Indonesia,Bandjar,NA,NA,NA,NA,NA,Male
904,CT#904,NHMW,NA,Melanobombus,Bombus rufipes,NA,NA,NA,Indonesia,Bandjar,NA,NA,NA,NA,NA,Male
905,CT#905,NHMW,NA,Melanobombus,Bombus rufipes,NA,NA,NA,Indonesia,Bandjar,NA,NA,NA,NA,NA,Worker
906,CT#906,NHMW,NA,Melanobombus,Bombus rufipes,NA,NA,NA,Indonesia,Bandjar,NA,NA,NA,NA,NA,Worker
907,CT#907,NHMW,NA,Melanobombus,Bombus rufipes,NA,NA,NA,Indonesia,Bandjar,NA,NA,NA,NA,NA,Worker
908,CT#908,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694444,103.7722222,NA,NA,D. Zimmermann,Worker
909,CT#909,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694444,103.7722222,NA,NA,D. Zimmermann,Worker
910,CT#910,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694444,103.7722222,NA,NA,D. Zimmermann,Worker
911,CT#911,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,23/6/2017,Vietnam,Lao Cai,22.34888889,103.7702778,1900.00,1900.00,D. Zimmermann,Worker
912,CT#912,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,23/6/2017,Vietnam,Lao Cai,22.34888889,103.7702778,1900.00,1900.00,D. Zimmermann,Worker
913,CT#913,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,22/6/2017,Vietnam,Lao Cai,22.34694444,103.7722222,NA,NA,D. Zimmermann,Worker
914,CT#914,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,23/6/2017,Vietnam,Lao Cai,22.34888889,103.7702778,1900.00,1900.00,D. Zimmermann,Worker
915,CT#915,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,23/6/2017,Vietnam,Lao Cai,22.34888889,103.7702778,1900.00,1900.00,D. Zimmermann,Worker
916,CT#916,NHMW,NA,Pyrobombus,Bombus lepidus,2017,Jun,23/6/2017,Vietnam,Lao Cai,22.34888889,103.7702778,1900.00,1900.00,D. Zimmermann,Worker
917,CT#917,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Worker
918,CT#918,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Worker
919,CT#919,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Worker
920,CT#920,NHMW,NA,Pyrobombus,Bombus lepidus,2010,Jun,2/6/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Male
921,CT#921,NHMW,NA,Pyrobombus,Bombus lepidus,2010,Jun,2/6/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Male
922,CT#922,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Worker
923,CT#923,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.23427778,93.90097222,3050.00,3050.00,D. Zimmermann,Worker
924,CT#924,NHMW,NA,Pyrobombus,Bombus lepidus,2010,May,31/5/2010,Myanmar,Natmataung NP,21.21980556,93.94005556,2700.00,2700.00,D. Zimmermann,Worker
925,CT#925,PHW,NA,Pyrobombus,Bombus flavescens,1992,Oct,30/10/1992,Malaysia,Gunung Jasar,4.48,101.36,1635.25,1635.25,S. Martin,Worker
926,CT#926,PHW,NA,Pyrobombus,Bombus flavescens,NA,NA,NA,Malaysia,Gunung Tahan,4.633,102.235,2186.00,2186.00,S. Martin,Worker
927,CT#927,PHW,NA,Pyrobombus,Bombus flavescens,NA,NA,NA,Malaysia,Gunung Tahan,4.633,102.235,2186.00,2186.00,S. Martin,Worker
928,CT#928,PHW,NA,Pyrobombus,Bombus flavescens,NA,NA,NA,Malaysia,Gunung Tahan,4.633,102.235,2186.00,2186.00,S. Martin,Male
929,CT#929,PHW,NA,Pyrobombus,Bombus flavescens,NA,NA,NA,Malaysia,Gunung Tahan,4.633,102.235,2186.00,2186.00,S. Martin,Male
930,CT#930,PHW,NA,Pyrobombus,Bombus flavescens,1992,Oct,30/10/1992,Malaysia,Gunung Jasar,4.48,101.36,1635.25,1635.25,S. Martin,Worker
931,CT#931,PHW,NA,Pyrobombus,Bombus flavescens,NA,,NA,Malaysia,Gunung Tahan,4.633,102.235,2186.00,2186.00,S. Martin,Worker
932,CT#932,PHW,NA,Pyrobombus,Bombus flavescens,1986,Apr,27/4/1986,Philippines,Mt. Banahaw,14.07,121.49,1400.00,1900.00,C. K. Starr,Worker
933,CT#933,PHW,NA,Pyrobombus,Bombus flavescens,1986,Apr,27/4/1986,Philippines,Mt. Banahaw,14.07,121.49,1400.00,1900.00,C. K. Starr,Worker
934,CT#934,NHMUK,010814937,Melanobombus,Bombus prshewalskyi,1931,Jul,23/7/1931,Myanmar,Adung Valley ,28.13,97.7,3657.60,3657.60,Lord Cranbrook,Worker
935,CT#935,NHMUK,010814938,Melanobombus,Bombus prshewalskyi,1931,Jul,23/7/1931,Myanmar,Adung Valley ,28.13,97.7,3657.60,3657.60,Lord Cranbrook,Worker
936,CT#936,NHMUK,010814939,Melanobombus,Bombus prshewalskyi,1931,Jun,24/6/1931,Myanmar,Adung Valley ,28.13,97.7,3657.60,3657.60,F. Kingdon Ward,Worker
937,CT#937,NHMUK,010814940,Melanobombus,Bombus prshewalskyi,1931,May,9/5/1931,Myanmar,Adung Valley ,28.13,97.7,3657.60,3657.60,Lord Cranbrook,Worker
938,CT#938,NHMUK,010814941,Melanobombus,Bombus prshewalskyi,1931,Jul,23/7/1931,Myanmar,Adung Valley ,28.13,97.7,3657.60,3657.60,Lord Cranbrook,Worker
939,CT#939,QSBG,QSBG-2015-149-266,Orientalibombus,Bombus haemorrhoidalis,2015,Jul,9/7/2015,Thailand,Doi Phahompok NP,20.07688889,99.17722222,1631.00,1631.00,W. Srisuke et al.,Worker
940,CT#940,QSBG,QSBG-2018-0166-0019,Megabombus,Bombus montivagus,2018,Nov,14/11/2018,Thailand,NA,NA,NA,NA,NA,NA,Worker
941,CT#941,QSBG,QSBG-2018-0166-0018,Megabombus,Bombus montivagus,2018,Nov,14/11/2018,Thailand,NA,NA,NA,NA,NA,W. Srisuke et al.,Worker
942,CT#942,FRIM,NA,Pyrobombus,Bombus flavescens,1986,Apr,1/4/1986,Malaysia,Cameron Highlands,4.5182965,101.3787402,NA,NA,V. P. Tho,Worker
943,CT#943,FRIM,NA,Pyrobombus,Bombus flavescens,1986,Apr,1/4/1986,Malaysia,Cameron Highlands,4.5182965,101.3787402,NA,NA,V. P. Tho,Worker
944,CT#944,FRIM,NA,Pyrobombus,Bombus flavescens,1986,Apr,1/4/1986,Malaysia,Cameron Highlands,4.5182965,101.3787402,NA,NA,V. P. Tho,Worker
945,CT#945,QSBG,T5500,Alpigenobombus,Bombus breviceps,NA,NA,NA,Thailand,Huai Nam Dang NP,19.291164,98.60054694,NA,NA,NA,Worker
946,CT#946,QSBG,T6299,Megabombus,Bombus montivagus,2007,Sep,17/9/2007,Thailand,Mae Wong NP ,16.120908,99.093959,NA,NA,Chumpol Piluek & Aram Inphuang,Male
947,CT#947,QSBG,T5511,Megabombus,Bombus montivagus,2007,Sep,7/9/2007,Thailand,Huai Nam Dang NP,19.291164,98.60054694,1375.00,1375.00,Anuchart Thawatchai,Worker
948,CT#948,NHMUK,010814942,Megabombus,Bombus senex,1881,Feb,4/2/1881,Indonesia,"Sumatra,  Mt Dempo",-4.015833,103.128333,NA,NA,H. O. Forbes,Queen
949,CT#949,CUNHM,BSRU-AB-1257,Alpigenobombus,Bombus breviceps,2019,Jun,15/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
950,CT#950,CUNHM,BSRU-AB-1258,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,15/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
951,CT#951,CUNHM,BSRU-AB-1259,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,15/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
952,CT#952,CUNHM,BSRU-AB-1260,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
953,CT#953,CUNHM,BSRU-AB-1261,Megabombus,Bombus montivagus,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
954,CT#954,CUNHM,BSRU-AB-1262,Megabombus,Bombus montivagus,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
955,CT#955,CUNHM,BSRU-AB-1263,Alpigenobombus,Bombus breviceps,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
956,CT#956,CUNHM,BSRU-AB-1264,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
957,CT#957,CUNHM,BSRU-AB-1265,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.54111111,98.54861111,1015.00,1015.00,N. Warrit et al.,Worker
958,CT#958,CUNHM,BSRU-AB-1266,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.5272909,98.500312,1670.67,1670.67,N. Warrit et al.,Worker
959,CT#959,CUNHM,BSRU-AB-1267,Megabombus,Bombus montivagus,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.5272909,98.500312,1670.67,1670.67,N. Warrit et al.,Worker
960,CT#960,CUNHM,BSRU-AB-1268,Pyrobombus,Bombus rotundiceps,2019,Jun,17/6/2019,Thailand,Doi Inthanon,18.5272909,98.500312,1670.67,1670.67,N. Warrit et al.,Male
961,CT#961,CUNHM,BSRU-AB-1269,Alpigenobombus,Bombus breviceps,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
962,CT#962,CUNHM,BSRU-AB-1270,Megabombus,Bombus montivagus,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
963,CT#963,CUNHM,BSRU-AB-1271,Megabombus,Bombus montivagus,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
964,CT#964,CUNHM,BSRU-AB-1272,Megabombus,Bombus montivagus,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
965,CT#965,CUNHM,BSRU-AB-1273,Megabombus,Bombus montivagus,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
966,CT#966,CUNHM,BSRU-AB-1274,Megabombus,Bombus montivagus,2019,Jun,23/6/2019,Thailand,Doi Inthanon,18.5071389,98.4996389,1585.00,1585.00,C. Thanoosing et al.,Worker
967,CT#967,CUNHM,BSRU-AB-1275,Melanobombus,Bombus eximius,2019,Jun,28/6/2019,Thailand,Doi Inthanon,18.58805556,98.48638889,2564.00,2564.00,C. Thanoosing et al.,Worker
968,CT#968,CUNHM,BSRU-AB-1276,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
969,CT#969,CUNHM,BSRU-AB-1277,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
970,CT#970,CUNHM,BSRU-AB-1278,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
971,CT#971,CUNHM,BSRU-AB-1279,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
972,CT#972,CUNHM,BSRU-AB-1280,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
973,CT#973,CUNHM,BSRU-AB-1281,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
974,CT#974,CUNHM,BSRU-AB-1282,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
975,CT#975,CUNHM,BSRU-AB-1283,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
976,CT#976,CUNHM,BSRU-AB-1284,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
977,CT#977,CUNHM,BSRU-AB-1285,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
978,CT#978,CUNHM,BSRU-AB-1286,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
979,CT#979,CUNHM,BSRU-AB-1287,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
980,CT#980,CUNHM,BSRU-AB-1288,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
981,CT#981,CUNHM,BSRU-AB-1289,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
982,CT#982,CUNHM,BSRU-AB-1290,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
983,CT#983,CUNHM,BSRU-AB-1291,Alpigenobombus,Bombus breviceps,2019,Jun,13/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
984,CT#984,CUNHM,BSRU-AB-1292,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
985,CT#985,CUNHM,BSRU-AB-1293,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
986,CT#986,CUNHM,BSRU-AB-1294,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
987,CT#987,CUNHM,BSRU-AB-1295,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
988,CT#988,CUNHM,BSRU-AB-1296,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
989,CT#989,CUNHM,BSRU-AB-1297,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
990,CT#990,CUNHM,BSRU-AB-1298,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
991,CT#991,CUNHM,BSRU-AB-1299,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
992,CT#992,CUNHM,BSRU-AB-1300,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
993,CT#993,CUNHM,BSRU-AB-1301,Megabombus,Bombus montivagus,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
994,CT#994,CUNHM,BSRU-AB-1302,Megabombus,Bombus montivagus,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
995,CT#995,CUNHM,BSRU-AB-1303,Alpigenobombus,Bombus breviceps,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
996,CT#996,CUNHM,BSRU-AB-1304,Alpigenobombus,Bombus breviceps,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
997,CT#997,CUNHM,BSRU-AB-1305,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
998,CT#998,CUNHM,BSRU-AB-1306,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
999,CT#999,CUNHM,BSRU-AB-1307,Megabombus,Bombus montivagus,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
1000,CT#1000,CUNHM,BSRU-AB-1308,Megabombus,Bombus montivagus,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
1001,CT#1001,CUNHM,BSRU-AB-1309,Megabombus,Bombus montivagus,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
1002,CT#1002,CUNHM,BSRU-AB-1310,Megabombus,Bombus montivagus,2019,Jun,16/6/2019,Thailand,Doi Inthanon,18.54471083,98.51793283,1289.00,1289.00,N. Warrit et al.,Worker
1003,CT#1003,CUNHM,BSRU-AB-1311,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1004,CT#1004,CUNHM,BSRU-AB-1312,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1005,CT#1005,CUNHM,BSRU-AB-1313,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1006,CT#1006,CUNHM,BSRU-AB-1314,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1007,CT#1007,CUNHM,BSRU-AB-1315,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1008,CT#1008,CUNHM,BSRU-AB-1316,Orientalibombus,Bombus haemorrhoidalis,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1009,CT#1009,CUNHM,BSRU-AB-1317,Alpigenobombus,Bombus breviceps,2019,Jun,14/6/2019,Thailand,Doi Inthanon,18.5420531,98.5232391,1260.00,1260.00,N. Warrit et al.,Worker
1010,CT#1010,CUNHM,BSRU-AA-9639,Psithyrus,Bombus bellardii,2019,Oct,7/10/2019,Thailand,Doi Phu Kha NP,19.19715883,101.0806418,1015.5,1015.5,N. Warrit et al.,Male
1011,CT#1011,PHW,NA,Megabombus,Bombus irisanensis,2019,Nov,NA,Philippines,Barlig,17.0415,121.0993,1561.00,1561.00,Haji Pakurao,Worker
1012,CT#1012,PHW,NA,Megabombus,Bombus irisanensis,2019,Nov,NA,Philippines,Barlig,17.0415,121.0993,1561.00,1561.00,Haji Pakurao,Worker
1013,CT#1013,PHW,NA,Megabombus,Bombus irisanensis,2019,Nov,NA,Philippines,Barlig,17.0415,121.0993,1561.00,1561.00,Haji Pakurao,Worker
1014,CT#1014,PHW,NA,Megabombus,Bombus irisanensis,2019,Nov,NA,Philippines,Barlig,17.0415,121.0993,1561.00,1561.00,Haji Pakurao,Queen
1015,CT#1015,PHW,NA,Megabombus,Bombus irisanensis,2019,Nov,NA,Philippines,Barlig,17.0415,121.0993,1561.00,1561.00,Haji Pakurao,Queen
1016,CT#1016,NMNL,ZMA.INS.758593,Pyrobombus,Bombus flavescens,1953,May,3/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,1828.80,1828.80,H. M. & D. Townes,Worker
1017,CT#1017,NMNL,ZMA.INS.758594,Pyrobombus,Bombus flavescens,1953,May,3/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,1828.80,1828.80,H. M. & D. Townes,Worker
1018,CT#1018,NMNL,ZMA.INS.758598,Pyrobombus,Bombus flavescens,1953,May,4/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,2133.60,2133.60,H. M. & D. Townes,Worker
1019,CT#1019,NMNL,ZMA.INS.758599,Pyrobombus,Bombus flavescens,1953,May,4/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,2133.60,2133.60,H. M. & D. Townes,Worker
1020,CT#1020,NMNL,ZMA.INS.758600,Pyrobombus,Bombus flavescens,1953,May,4/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,2133.60,2133.60,H. M. & D. Townes,Worker
1021,CT#1021,NMNL,ZMA.INS.758634,Pyrobombus,Bombus flavescens,1953,May,6/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,1981.20,1981.20,H. M. & D. Townes,Male
1022,CT#1022,NMNL,ZMA.INS.758639,Pyrobombus,Bombus flavescens,1953,May,6/5/1953,Philippines,Mt. Canlaon,10.411667,123.131667,1981.20,1981.20,H. M. & D. Townes,Male
1023,CT#1023,CUNHM,BSRU-AB-9609,Pyrobombus,Bombus flavescens,2021,Feb,15/2/2021,Thailand,Doi Inthanon,18.5587,98.4754,2260,2260,T. Srimaneeyanon et al.,Worker
1024,CT#1024,CUNHM,BSRU-AB-9610,Pyrobombus,Bombus flavescens,2021,Feb,15/2/2021,Thailand,Doi Inthanon,18.5563,98.4829,2176,2176,T. Srimaneeyanon et al.,Worker
